Feature.ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
04bfb142b90a8146c953ec8acda0414f	k__Fungi	p__Ascomycota					
f99f9e0c17ae31bf7db76c6a0ee92a68	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_pilicola
624c33fe7c1bbc808f3c0cb4f8bc782a	k__Fungi	p__Ascomycota					
fbef73765d862e7106fda376045d9a83	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Suillaceae	g__Suillus	s__Suillus_variegatus
e8b520e68c127615fe81d6146bfd0f1b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Suillaceae	g__Suillus	s__Suillus_bovinus
c4422e4745ff812df2150ea8a79097be	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Lactarius	
204db86c3fc3d61c2f12dfdf782dc153	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
bd3dd3054135cc83d157a202658c9cd2	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_echinulatum
543b3c631e3deb92f6c0b87321bd776e	k__Fungi	p__Ascomycota	c__Leotiomycetes				
ab900160e2dc1afa50b02ef7393e6db9	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
c7ce934ac532a3bc86e8935197ca310a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__unidentified
bc2c7f2c1fd673aec4726e7cc8eb6246	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__Penicillium_spinulosum
00b3a6d80506b2aaef3faf8bd3d48f68	k__Fungi	p__Ascomycota					
672f38f8f5d23a29d719fa753475a05c	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae		
fcbe56560a1eda75bd5021d66e939b86	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
fb24c8780d9da46f8c65ab345ff2ec2a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
7c59e9e59100afe5c7e33df61c1149f0	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Russula	s__Russula_amethystina
55cd19c952554d0f444c5df67a60538e	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__unidentified	g__unidentified	s__unidentified
2284d90745f0a9ad41fbc7d7deb9c32c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
d4f5e1918126d0cb5a3506fe4c012f58	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Trapeliales	f__Trapeliaceae	g__Placynthiella	s__Placynthiella_dasaea
587ae8a232ada85e4c98996f74fd01d2	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
da501d75fd1757be5ea49c466bc1876c	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Suillaceae	g__Suillus	s__Suillus_bovinus
1132a28f583637fc12a333e39b833642	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_argillacea
cac2a4701d2053557b381c88f2c2bd52	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
2af9170ab47ff2e07b7124cc99edf6ec	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__unidentified
860cc4a5725b04d53b78af2ad2bb2b40	k__Fungi	p__Ascomycota					
d5afe68bd6318650905f04811992346a	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Hymenochaetales_fam_Incertae_sedis	g__Peniophorella	s__Peniophorella_praetermissa
857d967f17ee23cb40379f2b3b1a701e	k__Fungi	p__Ascomycota	c__Leotiomycetes				
5cb5773d44c975072fc36c8f46edc0e7	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
7ef4efef0f9c411bd356abbe0d5f3201	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
30960fa97a42b653257c20c86f47a5df	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
7efb6d39dfa0793ce6c92195c12e507a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Cadophora	s__Cadophora_finlandica
0acef0e64e6edf1e02450c862b6487c6	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
85f8a608c42a7245a8a263b922904fed	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
6761ca2465117434e92739b014a56d0f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Cryptosporiopsis	s__unidentified
f17e24a11bdf5b54f705ae9a9f77c009	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__unidentified	g__unidentified	s__unidentified
4d175c4272ff98428cad82530b6adc8f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__unidentified
9edc373d0406aac27f2cb6cd69b20c2d	k__Fungi	p__Ascomycota					
65320820caaffc8ebf19407c1f37b41a	k__Fungi	p__Ascomycota	c__Leotiomycetes				
7c0a036861724559cf3a328eeff8530d	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
5b56a65c528de4266fa9c73bf6ca490d	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__Cortinarius_gentilis
1731647868c44e238aae5d0d59f90f6d	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__unidentified	g__unidentified	s__unidentified
f28f7ee81f55f25efd9c2729d2825b1b	k__Fungi	p__Ascomycota	c__Xylonomycetes	o__GS34	f__unidentified	g__unidentified	s__unidentified
fee96a477ab9a4e1f852da9f08d16b58	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__Penicillium_spinulosum
d9fb2c2f110d94fa06be334c945e36cb	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_scopiformis
56bb1cb44bda8c9b56ea15044a2914e4	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
eb462553d3c330a5b6d8242830f33a16	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
751960fafb5f205902ae4951f04821b4	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Ascocoryne	s__Ascocoryne_sarcoides
da73867ed1a7433cc7f149ca14414ce9	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae		
d2f171ce00cf096645d59fab7fff6f77	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
3f3ddbc020642b463c80cdea9b8a0255	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
b82835c5e07575ea06fded08f87d29f1	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
1ef3660e47a272bafe4aae495e0fc21b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_maius
4ec1c1ecb8391169e2f5f63b0412c82c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Ascocoryne	s__Ascocoryne_sarcoides
d14f3d406778c8b7c998de55bff8979b	k__Fungi						
ac0eacd640c6607e1e9f279ca08e030e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Cenangiaceae	g__Chlorencoelia	s__Chlorencoelia_torta
420985b254750f49a9821e00a1fcf787	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
3f5f02aa4e9893ebf61f9a9f4dbd091e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
65adbc771bf22edb0516adaf147222b6	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__unidentified
deb9626a2beffa3e1428b648fa643a3f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
540df8b9760ed4e21764aeca463fb7c1	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__unidentified
942e547db92849259e9447f6a7db94f7	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Mycosymbioces	s__unidentified
47a74cf401a8341741ae825161e9060e	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__unidentified
64f660125a73c90b08eda796f15d3e50	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
8533f20a161b1b3d1c711482d0c6b1a1	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Leohumicola	s__unidentified
e6911c27b58c6b26943d0bdfaea5d589	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Phacidiales	f__Phacidiaceae	g__Phacidium	s__Phacidium_lacerum
c2bda0ad585011d1658312530109c426	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
7f0e9e6d7d5cd22dd53131ba0d910251	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
e2ddb82937233c9300f74ea3c1a0a997	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
48e62703a696fd4413f6a170b1cd94c3	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__unidentified
65f27518b7a97128feba92ca39cb335f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Xenopolyscytalum	
85555b626fc74f876aa035b703a1e6d8	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae		
e059c348f4dfee647ea6db3e411ae3dc	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Trapeliales	f__Trapeliaceae	g__Placynthiella	s__Placynthiella_dasaea
6fbaf2b9e1a295c88c8adaf7f8e4afc5	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
dc529d565c0a4ccb21d4722b7f876474	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
8299f450f7d62de34715b39babf7022c	k__Fungi						
092ab55229b06f2e1f764cdb5d0b3327	k__Fungi	p__Ascomycota	c__Xylonomycetes	o__GS34	f__unidentified	g__unidentified	s__unidentified
867fab93f1453572ddd05fe4b33c1888	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Xenochalara	s__unidentified
5bf68116f9766c2d7f6c82854e33be0c	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
083b58ab8cfdbf6d0f779fdcd6d8327f	k__Fungi	p__Ascomycota	c__Leotiomycetes				
561b8a7533aeb041497d332ef7f1a1f2	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mytilinidales	f__Gloniaceae	g__Cenococcum	s__Cenococcum_geophilum
d8ade9a0120fc0c67b2756033839b322	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
66bb0b8bbf25f9452ccaf7b3f0ced1f1	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae		
e6fb3e91d9d369821d41a66ca6727852	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
21255f3daa43cca58489da3ae1fb8801	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
52cc75571bf7c7cfd9b686319385cbef	k__Fungi	p__Ascomycota					
88321c58173fe30006c1630a3e816c04	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Xenochalara	s__unidentified
60cad2c25a6070737c5a5265b05e30b9	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_pilicola
884fc58676d651a2da154748c0ccf862	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
3fa3afba144c0b5f22059b1d2b1888bf	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
cd7a1f1aa0dbad64d2c7d320aadf7682	k__Fungi	p__Ascomycota					
846e75d80bc0f84c93f1a907ec1edfc8	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Xenopolyscytalum	
018b1aea4a89b9fb57d880ff90b188aa	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
a3de40a38d4e62dcec95314b9c2699af	k__Fungi	p__Ascomycota					
d8c27d9a9c778999b6092ca40a849d21	k__Fungi	p__Ascomycota					
cb4bf182d856639d9d90a829f0c71f27	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Mycosymbioces	s__unidentified
986afd1849085562ebe50ad316a718a0	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__unidentified	g__unidentified	s__unidentified
3cd2d4c0c1f1547cbdcfa1537394c7cc	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
54cc5876f8908ade520fc0240dad80b1	k__Fungi						
78fd1380ff88099bb93ce93a8891b905	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Leohumicola	s__unidentified
cfbc429f8f33ece2598b23c1b71983d5	k__Fungi	p__Ascomycota					
f501485e7e2bc0ee003e65cb9b0e6a3a	k__Fungi						
d8f2d74555d60f6bf0254e00d1c919c5	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Discinaceae	g__Gyromitra	s__Gyromitra_infula
81a9a5775a77f2f20c1db2996b54da95	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	
f5a47acb5e021321ece9193628df246e	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
8695912faabd24132c2439d78b925e6a	k__Fungi	p__Ascomycota	c__Leotiomycetes				
11b5f1a5e1d5db7be11e51d999aa0c00	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__unidentified
5cf4282558eabbda3c144300e3652db1	k__Fungi	p__Ascomycota	c__Leotiomycetes				
6b8c68da58cdbf660c512b88a45328fa	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
89cbbd4a933479bfb27b435712def561	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
c58ea7012b94f6c59c2b58bd419b3164	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Fontanospora	s__unidentified
8bafe2b962a8a19bf53db3e3a5715b1b	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
2cd26e2d4f832f5de152bf6a5161522e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
c207e721db363a6806839767e5a60609	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Collophora	s__unidentified
f6154b67fb8650b734a4941ebe444a4e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Fontanospora	s__unidentified
83e68e38895eae85189ecfc70e6639fc	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Mycosymbioces	s__unidentified
e510c05eb9fa52f39716719528bcd93b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Cenangiaceae	g__Chlorencoelia	s__Chlorencoelia_torta
54dd70f6c4c5dbbe3db5919ebaed828b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
b33a274f9e7302c545f0dda5c1fcf3be	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
336734afa8341d2d03a900c8d5f3c539	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
358819392c69a91de00f8201b382bc56	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Cryptosporiopsis	s__unidentified
0bd91d68bdec9d5717ce08819d88844e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Cenangiaceae	g__Chlorencoelia	s__Chlorencoelia_torta
67af6fa039feb277b06b7a93852348c3	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__Umbelopsis_dimorpha
c515851d318f6edd108ba7fce37c3491	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__unidentified	g__unidentified	s__unidentified
c839107e1dd17ecc39ebe5d602965291	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_chlamydosporicum
7b0167e11129bd1bbf6cd7655d14e46c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Chalara	
cb0bc6b8f7b64747ced773895bd46830	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Suillaceae	g__Suillus	s__Suillus_variegatus
6013666c9b28dd4b9006f65622e737a4	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	s__unidentified
01b604b7b3141473f84875bcdfc5e2a8	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Russula	s__Russula_emetica
c4fd0fae3f3a56e6d31c6359b56dc95e	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__Cortinarius_gentilis
3bf2af8a0c855f2656ac936f5533574b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
9da2f983624e701fe84d09fe34aff708	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
b910f21e680208ebbf7d701334018ec8	k__Fungi	p__Ascomycota					
5a77892984ffd40606bc5ae802df6da7	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mytilinidales	f__Gloniaceae	g__Cenococcum	s__Cenococcum_geophilum
e477f8e4d85219074724d0f740b4f03c	k__Fungi	p__Ascomycota					
314faf42fe01d13243b3b4815441ff94	k__Fungi	p__Ascomycota	c__Leotiomycetes				
a70ed3d1294abdc7a0fe42fcd87ec9c3	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
c7aa0ea17a62d061aeaa96950ac6315a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
c80bda7aee79248a65fbf2171d016c4b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	
7db634eade5300f7a6c9019b8e9e3d2c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
0e3c196ce01b55193c01a5c6cd3d6821	k__Fungi						
ae7af76f476be84fdc07ffadcee9c2a8	k__Fungi						
02da2675d40c3b8b80003541d1ca3e96	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Chloridium	s__unidentified
e7f068d7f04c5a27ed2561288c23bf9b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_chlamydosporicum
c704a6a52e0da6581f8be98105753d0a	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__unidentified	g__unidentified	s__unidentified
aaa5230e7294117c5e49f5efb1c605db	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__Cortinarius_gentilis
538e7af8a18c42db9a644f23c599e2fd	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
c1675bbd4caa379cd59d38e159abe3a1	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
f7a71c74dec0a4b01b791732ce9d6891	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Mycosymbioces	s__unidentified
0dc83f2c243191060495c96b2e42532e	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mytilinidales	f__Gloniaceae		
5892d9f84bc6660c504d7660ce49be10	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
c186a2a98823c42a5a12ec6d76fbfca0	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__unidentified	g__unidentified	s__unidentified
edd0999100a173a9adf0c21b7d7898ec	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
89d1ffbdfd8ff9d871fcfd2501f0d63b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_argillacea
c49434aefa55613acf356b5c1e0dedd6	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Wilcoxina	s__unidentified
582c6837de004aa8bf2d8288839fdb8c	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Trapeliales	f__Trapeliaceae	g__Placynthiella	s__Placynthiella_dasaea
5f1eca9bea542a74359b4d4c96d6c92f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
4571a2e0ea47c555b4c1ffe61f0828b5	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
19cc0b28557967aec5e6d05ba4234937	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
bc8009c442f40d32368da42159aa8214	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	
74aac9c194d63f2d65d282e0e8936e81	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_scopiformis
7aac5a2f4ae2aa2deeafa7d10dccb551	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__unidentified	s__unidentified
9b85650c5a4b7795b79c7d9f616855bb	k__Fungi						
10b0868b256fa659e4d264b7aad3cdbd	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_pilicola
605ab861e09a79347e200ba91e1c2fbd	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mytilinidales	f__Gloniaceae		
5cf5645097e332d66f228cfca11fe672	k__Fungi						
96eb0c6b42dc1ebf304b0b2623ef30f7	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
717cd222565bb15303d5f668fdbcfc30	k__Fungi						
f3509212b7a9ec566cd04ba2659e2be8	k__Fungi	p__Ascomycota					
54b7273bc7c035caa222cd1d56a45167	k__Fungi	p__Ascomycota					
53a1e2c8a2fe3c9b1ccc5713b0882944	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
b5f249fc5533f95212c8ff575d39230a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
d9bc7b25fc3de61cd3e4221538812448	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
5d8b66f98e74c1ebfc32e71bbf7b6396	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
07fb523ab130a0813bd7ef7fcad76001	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_pilicola
04acb009dc47e4ed01d2b1f6442b83a0	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
ed5c657030c57f537a7c6f255ce908fa	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
81c267128907d4f1810340700b099956	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
8b4223fb41915eb2d548e27c16608189	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
9f5ab20330beeeeb37cfb67fe37c4ae3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales			
27fd5be264a49fd7ba7749114c1afd8f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_sphaeroides
4b2fb722a07447b6e5c21f9d5d7e8938	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Suillaceae	g__Suillus	s__Suillus_quiescens
9749c4cbc118206ccfedaccab7c6fe38	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
a40a51d883db1d004703f427c13d059f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
7c05d9a074422954114d49374f5dc757	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_chlamydosporicum
9c6d3253a3d5f675e296b31212cd4e2d	k__Fungi						
